0.000000000000000000e+00,-9.075379175266374432e+01
1.000000000000000000e+02,-1.092462457056224139e+02
2.000000000000000000e+02,-1.094256833693397368e+02
3.000000000000000000e+02,-1.094872634724464717e+02
4.000000000000000000e+02,-1.095188448727788000e+02
5.000000000000000000e+02,-1.095381070619577883e+02
6.000000000000000000e+02,-1.095510366120621768e+02
7.000000000000000000e+02,-1.095602446771257092e+02
8.000000000000000000e+02,-1.095670601957736210e+02
9.000000000000000000e+02,-1.095722348657588725e+02
1.000000000000000000e+03,-1.095762278122151088e+02
1.100000000000000000e+03,-1.095793361320826875e+02
1.200000000000000000e+03,-1.095817608249259507e+02
1.300000000000000000e+03,-1.095836427280051169e+02
1.400000000000000000e+03,-1.095850833378931668e+02
1.500000000000000000e+03,-1.095861574870992854e+02
1.600000000000000000e+03,-1.095869213801758946e+02
1.700000000000000000e+03,-1.095874178613266565e+02
1.800000000000000000e+03,-1.095876799656866893e+02
1.900000000000000000e+03,-1.095877333714724386e+02
2.000000000000000000e+03,-1.095875981282917735e+02
2.100000000000000000e+03,-1.095872898968559070e+02
2.200000000000000000e+03,-1.095868208514250739e+02
2.300000000000000000e+03,-1.095862003445439399e+02
2.400000000000000000e+03,-1.095854354008375395e+02
2.500000000000000000e+03,-1.095845310853982397e+02
2.600000000000000000e+03,-1.095834907782324024e+02
2.700000000000000000e+03,-1.095823163767321091e+02
2.800000000000000000e+03,-1.095810084415766852e+02
2.900000000000000000e+03,-1.095795662968290713e+02
3.000000000000000000e+03,-1.095779880916184510e+02
3.100000000000000000e+03,-1.095762708282559856e+02
3.200000000000000000e+03,-1.095744103596198897e+02
3.300000000000000000e+03,-1.095724013569560924e+02
3.400000000000000000e+03,-1.095702372477127966e+02
3.500000000000000000e+03,-1.095679101215261113e+02
3.600000000000000000e+03,-1.095654106008780815e+02
3.700000000000000000e+03,-1.095627276711284850e+02
3.800000000000000000e+03,-1.095598484624296560e+02
3.900000000000000000e+03,-1.095567579732836805e+02
4.000000000000000000e+03,-1.095534387219507977e+02
4.100000000000000000e+03,-1.095498703072333626e+02
4.200000000000000000e+03,-1.095460288538838967e+02
4.300000000000000000e+03,-1.095418863093699997e+02
4.400000000000000000e+03,-1.095374095470574360e+02
4.500000000000000000e+03,-1.095325592147396776e+02
4.600000000000000000e+03,-1.095272882449871048e+02
4.700000000000000000e+03,-1.095215399123705993e+02
4.800000000000000000e+03,-1.095152452785281127e+02
4.900000000000000000e+03,-1.095083198042108279e+02
5.000000000000000000e+03,-1.095006588212372094e+02
5.100000000000000000e+03,-1.094921314388428613e+02
5.200000000000000000e+03,-1.094825723010789602e+02
5.300000000000000000e+03,-1.094717704141563956e+02
5.400000000000000000e+03,-1.094594540466743950e+02
5.500000000000000000e+03,-1.094452705524439722e+02
5.600000000000000000e+03,-1.094287600955741908e+02
5.700000000000000000e+03,-1.094093231862163975e+02
5.800000000000000000e+03,-1.093861847176959543e+02
5.900000000000000000e+03,-1.093583636216565651e+02
6.000000000000000000e+03,-1.093246693381031491e+02
6.100000000000000000e+03,-1.092837632873936968e+02
6.200000000000000000e+03,-1.092343344266829348e+02
6.300000000000000000e+03,-1.091754139647630382e+02
6.400000000000000000e+03,-1.091067648698699912e+02
6.500000000000000000e+03,-1.090291580802732909e+02
6.600000000000000000e+03,-1.089443221087771008e+02
6.700000000000000000e+03,-1.088545251797179816e+02
6.800000000000000000e+03,-1.087619888962266259e+02
6.900000000000000000e+03,-1.086684018747303782e+02
7.000000000000000000e+03,-1.085746688486829470e+02
7.100000000000000000e+03,-1.084808645598116357e+02
7.200000000000000000e+03,-1.083862884016225081e+02
7.300000000000000000e+03,-1.082895305307594924e+02
7.400000000000000000e+03,-1.081885074639910442e+02
7.500000000000000000e+03,-1.080804698029394899e+02
7.600000000000000000e+03,-1.079620203750500451e+02
7.700000000000000000e+03,-1.078292076996453517e+02
7.800000000000000000e+03,-1.076777616224310208e+02
7.900000000000000000e+03,-1.075034892724269469e+02
8.000000000000000000e+03,-1.073027652233835596e+02
8.100000000000000000e+03,-1.070730202618691180e+02
8.200000000000000000e+03,-1.068132038900981655e+02
8.300000000000000000e+03,-1.065242211397635117e+02
8.400000000000000000e+03,-1.062091957362425489e+02
8.500000000000000000e+03,-1.058732768048899402e+02
8.600000000000000000e+03,-1.055228454615364484e+02
8.700000000000000000e+03,-1.051643116837095988e+02
8.800000000000000000e+03,-1.048029112389954207e+02
8.900000000000000000e+03,-1.044418555137866065e+02
9.000000000000000000e+03,-1.040819733508261606e+02
9.100000000000000000e+03,-1.037218295602428952e+02
9.200000000000000000e+03,-1.033582785549366605e+02
9.300000000000000000e+03,-1.029874012280525335e+02
9.400000000000000000e+03,-1.026056438121515129e+02
9.500000000000000000e+03,-1.022107758630469050e+02
9.600000000000000000e+03,-1.018022808575938996e+02
9.700000000000000000e+03,-1.013811345833744184e+02
9.800000000000000000e+03,-1.009493097898228484e+02
9.900000000000000000e+03,-1.005093671410385809e+02
1.000000000000000000e+04,-1.000641804546892786e+02
1.010000000000000000e+04,-9.961657228428646249e+01
1.020000000000000000e+04,-9.916869340764955609e+01
1.030000000000000000e+04,-9.872128754077839119e+01
1.040000000000000000e+04,-9.827320418997265961e+01
1.050000000000000000e+04,-9.782146327650872308e+01
1.060000000000000000e+04,-9.736192689979901616e+01
1.070000000000000000e+04,-9.689036677030063061e+01
1.080000000000000000e+04,-9.640354618496756700e+01
1.090000000000000000e+04,-9.589996268864277340e+01
1.100000000000000000e+04,-9.538010582886333566e+01
1.110000000000000000e+04,-9.484626148666642109e+01
1.120000000000000000e+04,-9.430194208558947366e+01
1.130000000000000000e+04,-9.375107552131478883e+01
1.140000000000000000e+04,-9.319715171676457999e+01
1.150000000000000000e+04,-9.264251697276164066e+01
1.160000000000000000e+04,-9.208800179940186581e+01
1.170000000000000000e+04,-9.153309621358913262e+01
1.180000000000000000e+04,-9.097677826798526723e+01
1.190000000000000000e+04,-9.041874322444624568e+01
1.200000000000000000e+04,-8.986035789198513157e+01
1.210000000000000000e+04,-8.930463409824217536e+01
1.220000000000000000e+04,-8.875512758992576323e+01
1.230000000000000000e+04,-8.821445001767406779e+01
1.240000000000000000e+04,-8.768328874153993979e+01
1.250000000000000000e+04,-8.716036467865073689e+01
1.260000000000000000e+04,-8.664313075190112556e+01
1.270000000000000000e+04,-8.612868867191042455e+01
1.280000000000000000e+04,-8.561451533698183880e+01
1.290000000000000000e+04,-8.509895093918424891e+01
1.300000000000000000e+04,-8.458161123796391223e+01
1.310000000000000000e+04,-8.406374790149276066e+01
1.320000000000000000e+04,-8.354833255887263022e+01
1.330000000000000000e+04,-8.303961083423649825e+01
1.340000000000000000e+04,-8.254214077598652466e+01
1.350000000000000000e+04,-8.205968887361920849e+01
1.360000000000000000e+04,-8.159445590069088894e+01
1.370000000000000000e+04,-8.114685264944539256e+01
1.380000000000000000e+04,-8.071573255305280270e+01
1.390000000000000000e+04,-8.029887278755592206e+01
1.400000000000000000e+04,-7.989354978174914379e+01
1.410000000000000000e+04,-7.949712176172072020e+01
1.420000000000000000e+04,-7.910752983431757457e+01
1.430000000000000000e+04,-7.872360365976464891e+01
1.440000000000000000e+04,-7.834509120016814165e+01
1.450000000000000000e+04,-7.797243142732853016e+01
1.460000000000000000e+04,-7.760637760748957703e+01
1.470000000000000000e+04,-7.724760769076496558e+01
1.480000000000000000e+04,-7.689644383889628898e+01
1.490000000000000000e+04,-7.655275916806924386e+01
1.500000000000000000e+04,-7.621607623204468496e+01
1.510000000000000000e+04,-7.588578497458979655e+01
1.520000000000000000e+04,-7.556137008287575441e+01
1.530000000000000000e+04,-7.524255702895122511e+01
1.540000000000000000e+04,-7.492934377247122768e+01
1.550000000000000000e+04,-7.462194105065951533e+01
1.560000000000000000e+04,-7.432066787681061726e+01
1.570000000000000000e+04,-7.402584170196016089e+01
1.580000000000000000e+04,-7.373768679052967912e+01
1.590000000000000000e+04,-7.345627440501992567e+01
1.600000000000000000e+04,-7.318150296146798439e+01
1.610000000000000000e+04,-7.291311971683518323e+01
1.620000000000000000e+04,-7.265077704782966350e+01
1.630000000000000000e+04,-7.239410886992314431e+01
1.640000000000000000e+04,-7.214280878677419651e+01
1.650000000000000000e+04,-7.189669193651441503e+01
1.660000000000000000e+04,-7.165572647800784978e+01
1.670000000000000000e+04,-7.142002751828437113e+01
1.680000000000000000e+04,-7.118981687474078512e+01
1.690000000000000000e+04,-7.096536575883746423e+01
1.700000000000000000e+04,-7.074694659182416956e+01
1.710000000000000000e+04,-7.053481456257459570e+01
1.720000000000000000e+04,-7.032922043502134102e+01
1.730000000000000000e+04,-7.013043825331314451e+01
1.740000000000000000e+04,-6.993878799425806392e+01
1.750000000000000000e+04,-6.975464296956130283e+01
1.760000000000000000e+04,-6.957842411949620498e+01
1.770000000000000000e+04,-6.941058934350066068e+01
1.780000000000000000e+04,-6.925162469777194474e+01
1.790000000000000000e+04,-6.910203995983781056e+01
1.800000000000000000e+04,-6.896236777163395004e+01
1.810000000000000000e+04,-6.883316452581054534e+01
1.820000000000000000e+04,-6.871501149843554401e+01
1.830000000000000000e+04,-6.860851519057517578e+01
1.840000000000000000e+04,-6.851430555891177221e+01
1.850000000000000000e+04,-6.843302927873769193e+01
1.860000000000000000e+04,-6.836533185619617825e+01
1.870000000000000000e+04,-6.831181643566560524e+01
1.880000000000000000e+04,-6.827295751491257647e+01
1.890000000000000000e+04,-6.824893501810196028e+01
1.900000000000000000e+04,-6.823934668788076863e+01
1.910000000000000000e+04,-6.824278603056353631e+01
1.920000000000000000e+04,-6.825640621848712897e+01
1.930000000000000000e+04,-6.827585625957560467e+01
1.940000000000000000e+04,-6.829609133403076271e+01
1.950000000000000000e+04,-6.831292912407003826e+01
