2.000000000000000000e+02,-1.099011135318569075e+02
3.000000000000000000e+02,-1.099147283621652775e+02
4.000000000000000000e+02,-1.099211684196755385e+02
5.000000000000000000e+02,-1.099249670364367830e+02
6.000000000000000000e+02,-1.099275212743048797e+02
7.000000000000000000e+02,-1.099293991058000870e+02
8.000000000000000000e+02,-1.099308734511097327e+02
9.000000000000000000e+02,-1.099320910339351798e+02
1.000000000000000000e+03,-1.099331375247476643e+02
1.100000000000000000e+03,-1.099340662900164034e+02
1.200000000000000000e+03,-1.099349123775626254e+02
1.300000000000000000e+03,-1.099356998525573772e+02
1.400000000000000000e+03,-1.099364458885050624e+02
1.500000000000000000e+03,-1.099371631683126509e+02
1.600000000000000000e+03,-1.099378613561607381e+02
1.700000000000000000e+03,-1.099385480342991883e+02
1.800000000000000000e+03,-1.099392293192854027e+02
1.900000000000000000e+03,-1.099399102795334215e+02
2.000000000000000000e+03,-1.099405952260509594e+02
2.100000000000000000e+03,-1.099412879201746875e+02
2.200000000000000000e+03,-1.099419917258052948e+02
2.300000000000000000e+03,-1.099427097238698678e+02
2.400000000000000000e+03,-1.099434448007272636e+02
2.500000000000000000e+03,-1.099441997184457591e+02
2.600000000000000000e+03,-1.099449771724524680e+02
2.700000000000000000e+03,-1.099457798404689441e+02
2.800000000000000000e+03,-1.099466104256031826e+02
2.900000000000000000e+03,-1.099474716957787734e+02
3.000000000000000000e+03,-1.099483665212303265e+02
3.100000000000000000e+03,-1.099492979115096887e+02
3.200000000000000000e+03,-1.099502690532840319e+02
3.300000000000000000e+03,-1.099512833501372597e+02
3.400000000000000000e+03,-1.099523444655956581e+02
3.500000000000000000e+03,-1.099534563706811525e+02
3.600000000000000000e+03,-1.099546233974506890e+02
3.700000000000000000e+03,-1.099558503002185148e+02
3.800000000000000000e+03,-1.099571423264924306e+02
3.900000000000000000e+03,-1.099585053001088824e+02
4.000000000000000000e+03,-1.099599457196633097e+02
4.100000000000000000e+03,-1.099614708761439772e+02
4.200000000000000000e+03,-1.099630889947663377e+02
4.300000000000000000e+03,-1.099648094074628091e+02
4.400000000000000000e+03,-1.099666427644518336e+02
4.500000000000000000e+03,-1.099686012959865309e+02
4.600000000000000000e+03,-1.099706991390502253e+02
4.700000000000000000e+03,-1.099729527488340182e+02
4.800000000000000000e+03,-1.099753814218929904e+02
4.900000000000000000e+03,-1.099780079678037623e+02
5.000000000000000000e+03,-1.099808595802072375e+02
5.100000000000000000e+03,-1.099839689781861978e+02
5.200000000000000000e+03,-1.099873759177222041e+02
5.300000000000000000e+03,-1.099911292144303445e+02
5.400000000000000000e+03,-1.099952894783921806e+02
5.500000000000000000e+03,-1.099999328469965150e+02
5.600000000000000000e+03,-1.100051561207676230e+02
5.700000000000000000e+03,-1.100110838669281890e+02
5.800000000000000000e+03,-1.100178782513260956e+02
5.900000000000000000e+03,-1.100257525502091767e+02
6.000000000000000000e+03,-1.100349893419227669e+02
6.100000000000000000e+03,-1.100459639286636815e+02
6.200000000000000000e+03,-1.100591718139245927e+02
6.300000000000000000e+03,-1.100752547150866718e+02
6.400000000000000000e+03,-1.100950112348415360e+02
6.500000000000000000e+03,-1.101193673008566236e+02
6.600000000000000000e+03,-1.101492779625651792e+02
6.700000000000000000e+03,-1.101855572635694500e+02
6.800000000000000000e+03,-1.102286959878287576e+02
6.900000000000000000e+03,-1.102787808754022620e+02
7.000000000000000000e+03,-1.103355915560628802e+02
7.100000000000000000e+03,-1.103988325857518760e+02
7.200000000000000000e+03,-1.104683814509761248e+02
7.300000000000000000e+03,-1.105444653842842229e+02
7.400000000000000000e+03,-1.106277530014337600e+02
7.500000000000000000e+03,-1.107193796331430633e+02
7.600000000000000000e+03,-1.108209080192432765e+02
7.700000000000000000e+03,-1.109341969949215638e+02
7.800000000000000000e+03,-1.110611552867028422e+02
7.900000000000000000e+03,-1.112034198858175955e+02
8.000000000000000000e+03,-1.113620835657641805e+02
8.100000000000000000e+03,-1.115376090729828746e+02
8.200000000000000000e+03,-1.117299620369379909e+02
8.300000000000000000e+03,-1.119388696052891987e+02
8.400000000000000000e+03,-1.121640920536145813e+02
8.500000000000000000e+03,-1.124056477589561069e+02
8.600000000000000000e+03,-1.126639512448699350e+02
8.700000000000000000e+03,-1.129398144716339516e+02
8.800000000000000000e+03,-1.132342874445106418e+02
8.900000000000000000e+03,-1.135483671630257589e+02
9.000000000000000000e+03,-1.138826437984596822e+02
9.100000000000000000e+03,-1.142369979050909876e+02
9.200000000000000000e+03,-1.146105119505673144e+02
9.300000000000000000e+03,-1.150016991831649733e+02
9.400000000000000000e+03,-1.154089548348551517e+02
9.500000000000000000e+03,-1.158310032136842693e+02
9.600000000000000000e+03,-1.162671789844359012e+02
9.700000000000000000e+03,-1.167175141998146159e+02
9.800000000000000000e+03,-1.171826668877529869e+02
9.900000000000000000e+03,-1.176637353283349370e+02
1.000000000000000000e+04,-1.181620177529032389e+02
1.010000000000000000e+04,-1.186787932754667594e+02
1.020000000000000000e+04,-1.192151542633848322e+02
1.030000000000000000e+04,-1.197718323893741683e+02
1.040000000000000000e+04,-1.203489568669670859e+02
1.050000000000000000e+04,-1.209458020440338828e+02
1.060000000000000000e+04,-1.215606891504790354e+02
1.070000000000000000e+04,-1.221911669768367688e+02
1.080000000000000000e+04,-1.228344241109257098e+02
1.090000000000000000e+04,-1.234877407913447769e+02
1.100000000000000000e+04,-1.241488024847225802e+02
1.110000000000000000e+04,-1.248158262886761349e+02
1.120000000000000000e+04,-1.254875623435577126e+02
1.130000000000000000e+04,-1.261632603051582464e+02
1.140000000000000000e+04,-1.268426603588681303e+02
1.150000000000000000e+04,-1.275260259172554527e+02
1.160000000000000000e+04,-1.282142033516454660e+02
1.170000000000000000e+04,-1.289086721013730141e+02
1.180000000000000000e+04,-1.296115312015242580e+02
1.190000000000000000e+04,-1.303253617364784134e+02
1.200000000000000000e+04,-1.310529297715546022e+02
1.210000000000000000e+04,-1.317967640284695676e+02
1.220000000000000000e+04,-1.325587200560980534e+02
1.230000000000000000e+04,-1.333396528616677870e+02
1.240000000000000000e+04,-1.341392611045510250e+02
1.250000000000000000e+04,-1.349561303751249284e+02
1.260000000000000000e+04,-1.357879909210807057e+02
1.270000000000000000e+04,-1.366321171578548501e+02
1.280000000000000000e+04,-1.374856859150989976e+02
1.290000000000000000e+04,-1.383459477119111511e+02
1.300000000000000000e+04,-1.392102424594929744e+02
1.310000000000000000e+04,-1.400760100931616137e+02
1.320000000000000000e+04,-1.409408931361139992e+02
1.330000000000000000e+04,-1.418028992050514887e+02
1.340000000000000000e+04,-1.426605252464059674e+02
1.350000000000000000e+04,-1.435127576043331601e+02
1.360000000000000000e+04,-1.443589104353666528e+02
1.370000000000000000e+04,-1.451983490389023359e+02
1.380000000000000000e+04,-1.460302554924599860e+02
